Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
DeMMO2_1	c__Gammaproteobacteria (UID4274)	112	580	290	5	573	1	1	0	0	99.48	0.57	25.00
DeMMO2_10	c__Deltaproteobacteria (UID3216)	83	247	155	49	197	1	0	0	0	87.42	0.65	0.00
DeMMO2_100	k__Bacteria (UID2495)	2993	147	91	119	28	0	0	0	0	10.17	0.00	0.00
DeMMO2_11	k__Bacteria (UID2565)	2921	152	93	17	129	6	0	0	0	86.84	5.11	16.67
DeMMO2_12	k__Bacteria (UID3187)	2258	181	110	21	146	13	1	0	0	86.57	9.51	0.00
DeMMO2_13	k__Bacteria (UID3187)	2258	181	110	21	158	2	0	0	0	86.57	0.96	0.00
DeMMO2_14	k__Archaea (UID2)	207	149	107	17	132	0	0	0	0	86.14	0.00	0.00
DeMMO2_15	k__Archaea (UID2)	207	149	107	19	130	0	0	0	0	82.71	0.00	0.00
DeMMO2_16	c__Betaproteobacteria (UID3959)	235	414	209	87	310	16	1	0	0	81.98	2.96	26.32
DeMMO2_17	k__Bacteria (UID203)	5449	103	57	50	52	1	0	0	0	78.95	1.75	0.00
DeMMO2_18	k__Bacteria (UID2570)	433	270	179	53	210	7	0	0	0	78.58	2.61	28.57
DeMMO2_19	k__Bacteria (UID203)	5449	104	58	17	87	0	0	0	0	76.70	0.00	0.00
DeMMO2_2	k__Bacteria (UID2565)	2921	143	88	2	139	2	0	0	0	97.73	1.70	0.00
DeMMO2_20	k__Bacteria (UID2565)	2921	152	93	27	120	5	0	0	0	75.38	5.38	0.00
DeMMO2_21	k__Archaea (UID2)	207	149	107	33	114	2	0	0	0	73.36	1.87	0.00
DeMMO2_22	k__Bacteria (UID2570)	433	273	183	68	201	4	0	0	0	72.37	1.55	25.00
DeMMO2_23	k__Bacteria (UID1452)	924	160	109	32	128	0	0	0	0	71.10	0.00	0.00
DeMMO2_24	c__Deltaproteobacteria (UID3216)	83	247	155	76	171	0	0	0	0	70.79	0.00	0.00
DeMMO2_25	k__Bacteria (UID1452)	924	161	108	36	123	2	0	0	0	69.82	1.85	50.00
DeMMO2_26	k__Archaea (UID2)	207	149	107	39	110	0	0	0	0	68.69	0.00	0.00
DeMMO2_27	k__Bacteria (UID1452)	924	151	101	35	115	1	0	0	0	68.32	0.99	0.00
DeMMO2_28	k__Bacteria (UID2565)	2921	152	93	63	88	1	0	0	0	67.84	0.54	0.00
DeMMO2_29	k__Bacteria (UID1452)	924	151	101	37	113	0	1	0	0	67.13	1.98	0.00
DeMMO2_3	k__Bacteria (UID3187)	2258	181	110	3	174	4	0	0	0	97.27	2.78	0.00
DeMMO2_30	k__Archaea (UID2)	207	149	107	55	94	0	0	0	0	66.53	0.00	0.00
DeMMO2_31	c__Deltaproteobacteria (UID3216)	83	247	155	104	140	3	0	0	0	65.75	1.94	0.00
DeMMO2_32	c__Deltaproteobacteria (UID3216)	83	247	155	83	160	4	0	0	0	64.85	2.58	0.00
DeMMO2_33	k__Bacteria (UID2565)	2921	152	93	58	93	1	0	0	0	64.69	0.54	0.00
DeMMO2_34	c__Betaproteobacteria (UID3959)	235	418	210	148	268	2	0	0	0	63.91	0.95	0.00
DeMMO2_35	k__Bacteria (UID203)	5449	104	58	26	78	0	0	0	0	63.32	0.00	0.00
DeMMO2_36	k__Bacteria (UID2495)	2993	147	91	53	93	1	0	0	0	62.95	1.10	0.00
DeMMO2_37	k__Bacteria (UID2495)	2993	147	91	60	87	0	0	0	0	62.26	0.00	0.00
DeMMO2_38	k__Bacteria (UID203)	5449	104	58	42	59	3	0	0	0	60.20	2.87	0.00
DeMMO2_39	k__Bacteria (UID2495)	2993	147	91	64	79	4	0	0	0	59.84	3.30	0.00
DeMMO2_4	k__Bacteria (UID2570)	433	273	183	7	263	3	0	0	0	96.70	1.64	0.00
DeMMO2_40	k__Bacteria (UID2495)	2993	147	91	41	106	0	0	0	0	59.83	0.00	0.00
DeMMO2_41	k__Bacteria (UID1452)	924	151	101	47	103	1	0	0	0	59.50	0.99	0.00
DeMMO2_42	k__Archaea (UID2)	207	149	107	56	90	3	0	0	0	59.17	2.18	33.33
DeMMO2_43	p__Euryarchaeota (UID3)	148	188	125	75	111	2	0	0	0	57.85	1.60	0.00
DeMMO2_44	k__Bacteria (UID2565)	2921	152	93	65	87	0	0	0	0	57.70	0.00	0.00
